Selected profile file,Bill Name,Personal Prediction,Real Result,Bill Number
Gary Palmer_profile.json,Trans-Sahara Counterterrorism Partnership Program Act of 2021,Support,Support,H.R. 567 (117th)
Gary Palmer_profile.json,Inspector General Independence and Empowerment Act of 2021,Support,Support,H.R. 2662 (117th)
Gary Palmer_profile.json,"Consolidated Appropriations Act, 2024",Support,Oppose,H.R. 4366
Gary Palmer_profile.json,James M. Inhofe National Defense Authorization Act for Fiscal Year 2023,Support,Support,H.R. 7776 (117th)
Gary Palmer_profile.json,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Support,Support,H.R. 1664 (117th)
Gary Palmer_profile.json,Industrial Control Systems Cybersecurity Training Act,Support,Support,H.R. 7777 (117th)
Gary Palmer_profile.json,Protecting Hunting Heritage and Education Act,Support,Support,H.R. 5110
Gary Palmer_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Support,Support,H.R. 4346
Gary Palmer_profile.json,"Further Additional Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 4373 (117th)
Gary Palmer_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Support,Support,H.R. 3237 (117th)
Gary Palmer_profile.json,First Responder Fair RETIRE Act,Support,Support,H.R. 521 (117th)
Gary Palmer_profile.json,"To designate the facility of the United States Postal Service located at 2245 Rosa L Parks Boulevard in Nashville, Tennessee, as the \u201cThelma Harper Post Office Building\u201d.",Support,Support,H.R. 5271 (117th)
Gary Palmer_profile.json,"To designate the September 11th National Memorial Trail Route, and for other purposes.",Support,Support,H.R. 2278 (117th)
Gary Palmer_profile.json,Amache National Historic Site Act,Support,Support,H.R. 2497 (117th)
Gary Palmer_profile.json,"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",Support,Support,H.R. 203 (117th)
Gary Palmer_profile.json,"To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the \u201cJohn R. Hatcher III Post Office Building\u201d.",Support,Support,H.R. 5659 (117th)
Gary Palmer_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Oppose,Oppose,H.R. 4665
Gary Palmer_profile.json,"Department of Homeland Security Appropriations Act, 2024",Oppose,Oppose,H.R. 4367
Gary Palmer_profile.json,"Department of Defense Appropriations Act, 2024",Support,Oppose,H.R. 4365
Gary Palmer_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Support,Oppose,H.R. 4368
Gary Palmer_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Support,Support,H.R. 5860
Gary Palmer_profile.json,War Crimes Rewards Expansion Act,Support,Support,H.R. 4250 (117th)
Gary Palmer_profile.json,Federal Rotational Cyber Workforce Program Act of 2021,Support,Support,H.R. 3599 (117th)
Gary Palmer_profile.json,Great Dismal Swamp National Heritage Area Act,Support,Not Voting,H.R. 1154 (117th)
Gary Palmer_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Support,Support,H.R. 4346
Gary Palmer_profile.json,Big Cat Public Safety Act,Support,Support,H.R. 263 (117th)
Gary Palmer_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Support,Oppose,H.R. 4394
Gary Palmer_profile.json,"Legislative Branch Appropriations Act, 2024",Oppose,Oppose,H.R. 4364
Gary Palmer_profile.json,Drug-Free Communities Pandemic Relief Act,Support,Support,H.R. 654 (117th)
Gary Palmer_profile.json,National Aviation Preparedness Plan Act of 2022,Support,Support,H.R. 884 (117th)
Gary Palmer_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4821
Gary Palmer_profile.json,Catawba Indian Nation Lands Act,Support,Support,H.R. 1619 (117th)
Gary Palmer_profile.json,Old Pascua Community Land Acquisition Act,Support,Support,H.R. 4881 (117th)
Gary Palmer_profile.json,Bear River National Heritage Area Study Act,Support,Support,H.R. 3616 (117th)
Gary Palmer_profile.json,"Further Consolidated Appropriations Act, 2024",Support,Support,H.R. 2882
Gary Palmer_profile.json,NOTAM Improvement Act of 2023,Support,Support,H.R. 3462 (117th)
Gary Palmer_profile.json,NOTAM Improvement Act of 2023,Support,Support,H.R. 3462 (117th)
Gary Palmer_profile.json,Merger Filing Fee Modernization Act of 2022,Support,Oppose,H.R. 3843 (117th)
Gary Palmer_profile.json,Visit America Act,Support,Support,H.R. 6965 (117th)
Gary Palmer_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Oppose,Support,H.R. 6833 (117th)
Gary Palmer_profile.json,Hazard Eligibility and Local Projects Act,Support,Support,H.R. 1917 (117th)
Gary Palmer_profile.json,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",Support,Support,H.R. 390 (117th)
Gary Palmer_profile.json,Advanced Air Mobility Coordination and Leadership Act,Support,Support,H.R. 1339 (117th)
Gary Palmer_profile.json,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.",Support,Support,H.R. 2220 (117th)
Gary Palmer_profile.json,Department of Veterans Affairs Information Technology Reform Act of 2021,Support,Support,H.R. 2250 (117th)
Gary Palmer_profile.json,Lymphedema Treatment Act,Support,Support,H.R. 3630 (117th)
Gary Palmer_profile.json,Pala Band of Mission Indians Land Transfer Act of 2023,Support,Support,H.R. 4233
Gary Palmer_profile.json,TRANSLATE ACT,Support,Support,H.R. 5574 (117th)
Gary Palmer_profile.json,Airport and Airway Extension Act of 2024,Support,Support,H.R. 7454
Gary Palmer_profile.json,"Further Continuing Appropriations and Other Extensions Act, 2024",Support,Oppose,H.R. 6363
Gary Palmer_profile.json,Safeguard Tribal Objects of Patrimony Act of 2021,Support,Support,H.R. 2930 (117th)
Gary Palmer_profile.json,Accelerating Access to Critical Therapies for ALS Act,Support,Support,H.R. 3537 (117th)
Gary Palmer_profile.json,Dr. Lorna Breen Health Care Provider Protection Act,Support,Support,H.R. 1667 (117th)
Gary Palmer_profile.json,Agua Caliente Land Exchange Fee to Trust Confirmation Act,Support,Support,H.R. 897 (117th)
Gary Palmer_profile.json,Women Who Worked on the Home Front World War II Memorial Act,Support,Support,H.R. 3531 (117th)
Gary Palmer_profile.json,5G SALE Act,Support,Support,H.R. 5677 (117th)
Gary Palmer_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 1437 (117th)
Gary Palmer_profile.json,"Airport and Airway Extension Act of 2023, Part II",Support,Support,H.R. 6503
Gary Palmer_profile.json,Hazard Eligibility and Local Projects Act,Support,Support,H.R. 1917 (117th)
Gary Palmer_profile.json,National Defense Authorization Act for Fiscal Year 2024,Oppose,Oppose,H.R. 2670
George Santos_profile.json,Fiscal Responsibility Act of 2023,Oppose,Oppose,H.R. 3746
George Santos_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Support,Support,H.R. 3672
George Santos_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Support,Support,H.R. 1096
George Santos_profile.json,National Defense Authorization Act for Fiscal Year 2024,Oppose,Oppose,H.R. 2670
George Santos_profile.json,"Consolidated Appropriations Act, 2024",Oppose,Oppose,H.R. 4366
George Santos_profile.json,Protecting Hunting Heritage and Education Act,Support,Support,H.R. 5110
George Santos_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Oppose,Oppose,H.R. 4665
George Santos_profile.json,"Department of Homeland Security Appropriations Act, 2024",Support,Oppose,H.R. 4367
George Santos_profile.json,"Department of Defense Appropriations Act, 2024",Oppose,Oppose,H.R. 4365
George Santos_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4368
George Santos_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Support,Support,H.R. 5860
George Santos_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4394
George Santos_profile.json,"Legislative Branch Appropriations Act, 2024",Support,Oppose,H.R. 4364
George Santos_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4821
George Santos_profile.json,"Further Continuing Appropriations and Other Extensions Act, 2024",Support,Oppose,H.R. 6363
Glenn Grothman_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Support,Support,H.R. 1085 (117th)
Glenn Grothman_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Support,Support,H.R. 1652 (117th)
Glenn Grothman_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Support,Support,H.R. 7276 (117th)
Glenn Grothman_profile.json,Fiscal Responsibility Act of 2023,Oppose,Oppose,H.R. 3746
Glenn Grothman_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Support,Support,H.R. 1868 (117th)
Glenn Grothman_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Support,Support,H.R. 1868 (117th)
Glenn Grothman_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Support,Support,H.R. 172 (117th)
Glenn Grothman_profile.json,Fraud and Scam Reduction Act,Support,Support,H.R. 1215 (117th)
Glenn Grothman_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Support,Support,H.R. 1460 (117th)
Glenn Grothman_profile.json,TRANSPLANT Act of 2021,Support,Support,H.R. 941 (117th)
Glenn Grothman_profile.json,DEBAR Act of 2021,Support,Support,H.R. 1002 (117th)
Glenn Grothman_profile.json,Protecting Indian Tribes from Scams Act,Support,Support,H.R. 1762 (117th)
Glenn Grothman_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Support,Support,H.R. 1899 (117th)
Glenn Grothman_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Support,Support,H.R. 3672
Glenn Grothman_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Support,Support,H.R. 935 (117th)
Glenn Grothman_profile.json,Empowering the U.S. Fire Administration Act,Support,Support,H.R. 7077 (117th)
Glenn Grothman_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 1437 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Support,Support,H.R. 224 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Support,Support,H.R. 5900 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Support,Support,H.R. 700 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Support,Support,H.R. 6386 (117th)
Glenn Grothman_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Support,Support,H.R. 1096
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Support,Support,H.R. 91 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Support,Support,H.R. 92 (117th)
Glenn Grothman_profile.json,VA Transparency & Trust Act of 2021,Support,Support,H.R. 2911 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Support,Support,H.R. 3508 (117th)
Glenn Grothman_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Support,Support,H.R. 3237 (117th)
Glenn Grothman_profile.json,Cybersecurity Grants for Schools Act of 2022,Support,Support,H.R. 6868 (117th)
Glenn Grothman_profile.json,Veterans Eligible to Transfer School (VETS) Credit Act,Support,Support,H.R. 6604 (117th)
Glenn Grothman_profile.json,National Defense Authorization Act for Fiscal Year 2024,Oppose,Oppose,H.R. 2670
Glenn Grothman_profile.json,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Support,Support,H.R. 3325 (117th)
Glenn Grothman_profile.json,MST Claims Coordination Act,Support,Support,H.R. 7335 (117th)
Glenn Grothman_profile.json,Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,Support,Support,H.R. 2992 (117th)
Glenn Grothman_profile.json,VA Peer Support Enhancement for MST Survivors Act,Support,Support,H.R. 2724 (117th)
Glenn Grothman_profile.json,Department of Energy Science for the Future Act,Support,Support,H.R. 3593 (117th)
Glenn Grothman_profile.json,National Science Foundation for the Future Act,Support,Support,H.R. 2225 (117th)
Glenn Grothman_profile.json,Trans-Sahara Counterterrorism Partnership Program Act of 2021,Support,Support,H.R. 567 (117th)
Glenn Grothman_profile.json,Inspector General Independence and Empowerment Act of 2021,Support,Support,H.R. 2662 (117th)
Glenn Grothman_profile.json,"Consolidated Appropriations Act, 2024",Support,Oppose,H.R. 4366
Glenn Grothman_profile.json,James M. Inhofe National Defense Authorization Act for Fiscal Year 2023,Support,Support,H.R. 7776 (117th)
Glenn Grothman_profile.json,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Support,Support,H.R. 1664 (117th)
Glenn Grothman_profile.json,Industrial Control Systems Cybersecurity Training Act,Support,Support,H.R. 7777 (117th)
Glenn Grothman_profile.json,Protecting Hunting Heritage and Education Act,Support,Support,H.R. 5110
Glenn Grothman_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Support,Support,H.R. 4346
Glenn Grothman_profile.json,"Further Additional Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 4373 (117th)
Glenn Grothman_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Support,Support,H.R. 3237 (117th)
Glenn Grothman_profile.json,First Responder Fair RETIRE Act,Support,Support,H.R. 521 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 2245 Rosa L Parks Boulevard in Nashville, Tennessee, as the \u201cThelma Harper Post Office Building\u201d.",Support,Support,H.R. 5271 (117th)
Glenn Grothman_profile.json,"To designate the September 11th National Memorial Trail Route, and for other purposes.",Support,Support,H.R. 2278 (117th)
Glenn Grothman_profile.json,Amache National Historic Site Act,Support,Support,H.R. 2497 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",Support,Support,H.R. 203 (117th)
Glenn Grothman_profile.json,"To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the \u201cJohn R. Hatcher III Post Office Building\u201d.",Support,Support,H.R. 5659 (117th)
Glenn Grothman_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Support,Oppose,H.R. 4665
Glenn Grothman_profile.json,"Department of Homeland Security Appropriations Act, 2024",Oppose,Oppose,H.R. 4367
Glenn Grothman_profile.json,"Department of Defense Appropriations Act, 2024",Support,Oppose,H.R. 4365
Glenn Grothman_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4368
Glenn Grothman_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Support,Support,H.R. 5860
Glenn Grothman_profile.json,War Crimes Rewards Expansion Act,Support,Support,H.R. 4250 (117th)
Glenn Grothman_profile.json,Federal Rotational Cyber Workforce Program Act of 2021,Support,Support,H.R. 3599 (117th)
Glenn Grothman_profile.json,Great Dismal Swamp National Heritage Area Act,Not Voting,Not Voting,H.R. 1154 (117th)
Glenn Grothman_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Oppose,Support,H.R. 4346
Glenn Grothman_profile.json,Big Cat Public Safety Act,Support,Support,H.R. 263 (117th)
Glenn Grothman_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Support,Oppose,H.R. 4394
Glenn Grothman_profile.json,"Legislative Branch Appropriations Act, 2024",Support,Oppose,H.R. 4364
Glenn Grothman_profile.json,Drug-Free Communities Pandemic Relief Act,Support,Support,H.R. 654 (117th)
Glenn Grothman_profile.json,National Aviation Preparedness Plan Act of 2022,Support,Support,H.R. 884 (117th)
Glenn Grothman_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Support,Oppose,H.R. 4821
Glenn Grothman_profile.json,Catawba Indian Nation Lands Act,Oppose,Support,H.R. 1619 (117th)
Glenn Grothman_profile.json,Old Pascua Community Land Acquisition Act,Support,Support,H.R. 4881 (117th)
Glenn Grothman_profile.json,Bear River National Heritage Area Study Act,Support,Support,H.R. 3616 (117th)
Glenn Grothman_profile.json,"Further Consolidated Appropriations Act, 2024",Support,Support,H.R. 2882
Glenn Grothman_profile.json,NOTAM Improvement Act of 2023,Support,Support,H.R. 3462 (117th)
Glenn Grothman_profile.json,NOTAM Improvement Act of 2023,Support,Support,H.R. 3462 (117th)
Glenn Grothman_profile.json,Merger Filing Fee Modernization Act of 2022,Support,Oppose,H.R. 3843 (117th)
Glenn Grothman_profile.json,Visit America Act,Support,Support,H.R. 6965 (117th)
Glenn Grothman_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Support,Support,H.R. 6833 (117th)
Glenn Grothman_profile.json,Hazard Eligibility and Local Projects Act,Support,Support,H.R. 1917 (117th)
Glenn Grothman_profile.json,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",Support,Support,H.R. 390 (117th)
Glenn Grothman_profile.json,Advanced Air Mobility Coordination and Leadership Act,Support,Support,H.R. 1339 (117th)
Glenn Grothman_profile.json,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.",Support,Support,H.R. 2220 (117th)
Glenn Grothman_profile.json,Department of Veterans Affairs Information Technology Reform Act of 2021,Support,Support,H.R. 2250 (117th)
Glenn Grothman_profile.json,Lymphedema Treatment Act,Support,Support,H.R. 3630 (117th)
Glenn Grothman_profile.json,Pala Band of Mission Indians Land Transfer Act of 2023,Support,Support,H.R. 4233
Glenn Grothman_profile.json,TRANSLATE ACT,Support,Support,H.R. 5574 (117th)
Glenn Grothman_profile.json,Airport and Airway Extension Act of 2024,Support,Support,H.R. 7454
Glenn Grothman_profile.json,"Further Continuing Appropriations and Other Extensions Act, 2024",Oppose,Oppose,H.R. 6363
Glenn Grothman_profile.json,Safeguard Tribal Objects of Patrimony Act of 2021,Support,Support,H.R. 2930 (117th)
Glenn Grothman_profile.json,Accelerating Access to Critical Therapies for ALS Act,Support,Support,H.R. 3537 (117th)
Glenn Grothman_profile.json,Dr. Lorna Breen Health Care Provider Protection Act,Support,Support,H.R. 1667 (117th)
Glenn Grothman_profile.json,Agua Caliente Land Exchange Fee to Trust Confirmation Act,Support,Support,H.R. 897 (117th)
Glenn Grothman_profile.json,Women Who Worked on the Home Front World War II Memorial Act,Support,Support,H.R. 3531 (117th)
Glenn Grothman_profile.json,5G SALE Act,Support,Support,H.R. 5677 (117th)
Glenn Grothman_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 1437 (117th)
Glenn Grothman_profile.json,"Airport and Airway Extension Act of 2023, Part II",Support,Support,H.R. 6503
Glenn Grothman_profile.json,Hazard Eligibility and Local Projects Act,Support,Support,H.R. 1917 (117th)
Glenn Grothman_profile.json,National Defense Authorization Act for Fiscal Year 2024,Oppose,Oppose,H.R. 2670
Glenn Ivey_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Support,Support,H.R. 3672
Glenn Ivey_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Support,Support,H.R. 1096
Glenn Ivey_profile.json,National Defense Authorization Act for Fiscal Year 2024,Oppose,Oppose,H.R. 2670
Glenn Ivey_profile.json,"Consolidated Appropriations Act, 2024",Support,Oppose,H.R. 4366
Glenn Ivey_profile.json,Protecting Hunting Heritage and Education Act,Support,Support,H.R. 5110
Glenn Ivey_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Oppose,Oppose,H.R. 4665
Glenn Ivey_profile.json,"Department of Homeland Security Appropriations Act, 2024",Oppose,Oppose,H.R. 4367
Glenn Ivey_profile.json,"Department of Defense Appropriations Act, 2024",Oppose,Oppose,H.R. 4365
Glenn Ivey_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4368
Glenn Ivey_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Support,Support,H.R. 5860
Glenn Ivey_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4394
Glenn Ivey_profile.json,"Legislative Branch Appropriations Act, 2024",Oppose,Oppose,H.R. 4364
Glenn Ivey_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Oppose,Oppose,H.R. 4821
Glenn Ivey_profile.json,"Further Consolidated Appropriations Act, 2024",Support,Support,H.R. 2882
Glenn Ivey_profile.json,Airport and Airway Extension Act of 2024,Support,Support,H.R. 7454
Glenn Ivey_profile.json,"Further Continuing Appropriations and Other Extensions Act, 2024",Oppose,Oppose,H.R. 6363
Glenn Ivey_profile.json,"Airport and Airway Extension Act of 2023, Part II",Support,Support,H.R. 6503
Glenn Ivey_profile.json,National Defense Authorization Act for Fiscal Year 2024,Support,Oppose,H.R. 2670
Glenn Thompson_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Support,Support,H.R. 1085 (117th)
Glenn Thompson_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Support,Support,H.R. 1652 (117th)
Glenn Thompson_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Support,Support,H.R. 7276 (117th)
Glenn Thompson_profile.json,Fiscal Responsibility Act of 2023,Oppose,Oppose,H.R. 3746
Glenn Thompson_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Support,Support,H.R. 1868 (117th)
Glenn Thompson_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Support,Support,H.R. 1868 (117th)
Glenn Thompson_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Support,Support,H.R. 172 (117th)
Glenn Thompson_profile.json,Fraud and Scam Reduction Act,Support,Support,H.R. 1215 (117th)
Glenn Thompson_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Support,Support,H.R. 1460 (117th)
Glenn Thompson_profile.json,TRANSPLANT Act of 2021,Support,Support,H.R. 941 (117th)
Glenn Thompson_profile.json,DEBAR Act of 2021,Support,Support,H.R. 1002 (117th)
Glenn Thompson_profile.json,Protecting Indian Tribes from Scams Act,Support,Support,H.R. 1762 (117th)
Glenn Thompson_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Support,Support,H.R. 1899 (117th)
Glenn Thompson_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Support,Support,H.R. 3672
Glenn Thompson_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Support,Support,H.R. 935 (117th)
Glenn Thompson_profile.json,Empowering the U.S. Fire Administration Act,Support,Support,H.R. 7077 (117th)
Glenn Thompson_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Support,Support,H.R. 1437 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Support,Support,H.R. 224 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Support,Support,H.R. 5900 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Support,Support,H.R. 700 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Support,Support,H.R. 6386 (117th)
Glenn Thompson_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Support,Support,H.R. 1096
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Support,Support,H.R. 91 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Support,Support,H.R. 92 (117th)
Glenn Thompson_profile.json,VA Transparency & Trust Act of 2021,Support,Support,H.R. 2911 (117th)
Glenn Thompson_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Support,Support,H.R. 3508 (117th)
Glenn Thompson_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Support,Support,H.R. 3237 (117th)
Glenn Thompson_profile.json,Cybersecurity Grants for Schools Act of 2022,Support,Support,H.R. 6868 (117th)
Glenn Thompson_profile.json,Veterans Eligible to Transfer School (VETS) Credit Act,Support,Support,H.R. 6604 (117th)
Glenn Thompson_profile.json,National Defense Authorization Act for Fiscal Year 2024,Support,Oppose,H.R. 2670
Glenn Thompson_profile.json,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Support,Support,H.R. 3325 (117th)
Glenn Thompson_profile.json,MST Claims Coordination Act,Support,Support,H.R. 7335 (117th)
Glenn Thompson_profile.json,Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,Support,Support,H.R. 2992 (117th)
Glenn Thompson_profile.json,VA Peer Support Enhancement for MST Survivors Act,Support,Support,H.R. 2724 (117th)
Glenn Thompson_profile.json,Department of Energy Science for the Future Act,Support,Support,H.R. 3593 (117th)
Glenn Thompson_profile.json,National Science Foundation for the Future Act,Support,Support,H.R. 2225 (117th)
Glenn Thompson_profile.json,Trans-Sahara Counterterrorism Partnership Program Act of 2021,Support,Support,H.R. 567 (117th)
Glenn Thompson_profile.json,Inspector General Independence and Empowerment Act of 2021,Support,Support,H.R. 2662 (117th)
Glenn Thompson_profile.json,"Consolidated Appropriations Act, 2024",Oppose,Oppose,H.R. 4366
Glenn Thompson_profile.json,James M. Inhofe National Defense Authorization Act for Fiscal Year 2023,Support,Support,H.R. 7776 (117th)
Glenn Thompson_profile.json,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Support,Support,H.R. 1664 (117th)
