Profile Name,Bill Number,Bill Name,Prediction Attempt,Personal Prediction,Real Result
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,13,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,14,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,15,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,16,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,17,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,18,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,19,Yea,Not Voting
Debbie Wasserman Schultz_profile.json,H.R. 2992 (117th),Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,20,Yea,Not Voting
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",1,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",2,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",3,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",4,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",5,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",6,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",7,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",8,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",9,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",10,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",11,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",12,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",13,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",14,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",15,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",16,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",17,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",18,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",19,Yea,Yea
Dean Phillips_profile.json,H.R. 224 (117th),"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",20,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",1,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",2,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",3,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",4,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",5,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",6,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",7,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",8,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",9,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",10,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",11,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",12,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",13,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",14,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",15,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",16,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",17,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",18,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",19,Yea,Yea
Dan Bishop_profile.json,H.R. 390 (117th),"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",20,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,1,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,2,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,3,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,4,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,5,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,6,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,7,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,8,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,9,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,10,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,11,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,12,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,13,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,14,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,15,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,16,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,17,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,18,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,19,Yea,Yea
Abigail Spanberger_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,20,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",1,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",2,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",3,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",4,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",5,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",6,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",7,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",8,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",9,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",10,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",11,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",12,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",13,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",14,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",15,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",16,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",17,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",18,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",19,Yea,Yea
Kim Schrier_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",20,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",1,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",2,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",3,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",4,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",5,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",6,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",7,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",8,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",9,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",10,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",11,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",12,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",13,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",14,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",15,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",16,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",17,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",18,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",19,Yea,Yea
Jill Tokuda_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",20,Yea,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",1,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",2,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",3,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",4,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",5,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",6,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",7,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",8,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",9,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",10,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",11,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",12,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",13,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",14,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",15,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",16,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",17,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",18,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",19,Nay,Yea
Glenn Thompson_profile.json,H.R. 4346,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",20,Nay,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,1,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,2,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,3,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,4,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,5,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,6,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,7,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,8,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,9,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,10,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,11,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,12,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,13,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,14,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,15,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,16,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,17,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,18,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,19,Yea,Yea
Jodey Arrington_profile.json,H.R. 2662 (117th),Inspector General Independence and Empowerment Act of 2021,20,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,1,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,2,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,3,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,4,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,5,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,6,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,7,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,8,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,9,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,10,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,11,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,12,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,13,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,14,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,15,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,16,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,17,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,18,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,19,Yea,Yea
Angie Craig_profile.json,H.R. 2250 (117th),Department of Veterans Affairs Information Technology Reform Act of 2021,20,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,1,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,2,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,3,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,4,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,5,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,6,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,7,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,8,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,9,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,10,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,11,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,12,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,13,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,14,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,15,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,16,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,17,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,18,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,19,Yea,Yea
Eric Swalwell_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,20,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,1,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,2,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,3,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,4,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,5,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,6,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,7,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,8,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,9,Yea,Yea
