Profile Name,Bill Number,Bill Name,Prediction Attempt,Personal Prediction,Real Result
James Comer_profile.json,H.R. 1085 (117th),"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",20,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,1,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,2,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,3,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,4,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,5,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,6,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,7,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,8,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,9,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,10,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,11,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,12,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,13,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,14,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,15,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,16,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,17,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,18,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,19,Yea,Yea
Scott Franklin_profile.json,H.R. 1899 (117th),Ensuring Compliance Against Drug Diversion Act of 2021,20,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",1,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",2,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",3,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",4,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",5,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",6,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",7,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",8,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",9,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",10,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",11,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",12,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",13,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",14,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",15,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",16,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",17,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",18,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",19,Yea,Yea
Ro Khanna_profile.json,H.R. 3672,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",20,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,1,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,2,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,3,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,4,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,5,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,6,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,7,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,8,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,9,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,10,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,11,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,12,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,13,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,14,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,15,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,16,Nay,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,17,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,18,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,19,Yea,Yea
Lance Gooden_profile.json,H.R. 1667 (117th),Dr. Lorna Breen Health Care Provider Protection Act,20,Yea,Yea
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",1,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",2,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",3,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",4,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",5,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",6,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",7,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",8,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",9,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",10,Yea,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",11,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",12,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",13,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",14,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",15,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",16,Yea,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",17,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",18,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",19,Nay,Nay
Tracey Mann_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",20,Nay,Nay
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",1,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",2,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",3,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",4,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",5,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",6,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",7,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",8,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",9,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",10,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",11,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",12,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",13,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",14,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",15,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",16,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",17,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",18,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",19,Yea,Yea
Jimmy Gomez_profile.json,H.R. 203 (117th),"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",20,Yea,Yea
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",1,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",2,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",3,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",4,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",5,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",6,Yea,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",7,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",8,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",9,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",10,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",11,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",12,Yea,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",13,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",14,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",15,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",16,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",17,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",18,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",19,Nay,Nay
Anna Paulina Luna_profile.json,H.R. 2882,"Further Consolidated Appropriations Act, 2024",20,Nay,Nay
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,1,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,2,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,3,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,4,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,5,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,6,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,7,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,8,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,9,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,10,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,11,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,12,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,13,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,14,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,15,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,16,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,17,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,18,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,19,Yea,Yea
Brian Mast_profile.json,H.R. 3537 (117th),Accelerating Access to Critical Therapies for ALS Act,20,Yea,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",1,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",2,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",3,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",4,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",5,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",6,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",7,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",8,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",9,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",10,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",11,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",12,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",13,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",14,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",15,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",16,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",17,Nay,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",18,Yea,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",19,Yea,Yea
Bill Foster_profile.json,H.R. 4367,"Department of Homeland Security Appropriations Act, 2024",20,Nay,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,1,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,2,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,3,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,4,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,5,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,6,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,7,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,8,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,9,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,10,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,11,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,12,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,13,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,14,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,15,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,16,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,17,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,18,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,19,Yea,Yea
Debbie Lesko_profile.json,H.R. 1651 (117th),COVID-19 Bankruptcy Relief Extension Act of 2021,20,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,1,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,2,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,3,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,4,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,5,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,6,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,7,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,8,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,9,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,10,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,11,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,12,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,13,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,14,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,15,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,16,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,17,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,18,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,19,Yea,Yea
Ami Bera_profile.json,H.R. 5574 (117th),TRANSLATE ACT,20,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,1,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,2,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,3,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,4,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,5,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,6,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,7,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,8,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,9,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,10,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,11,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,12,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,13,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,14,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,15,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,16,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,17,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,18,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,19,Yea,Yea
Chris Deluzio_profile.json,H.R. 1096,250th Anniversary of the United States Marine Corps Commemorative Coin Act,20,Yea,Yea
Barry Moore_profile.json,H.R. 567 (117th),Trans-Sahara Counterterrorism Partnership Program Act of 2021,1,Yea,Yea
