Selected profile file,Bill Name,Personal Prediction,Real Result,Bill Number
Steve Womack_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Steve Womack_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Steven Horsford_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Steven Horsford_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Nay,Nay,H.R. 700 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Nay,Nay,H.R. 5900 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Steven Horsford_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Not Voting,Not Voting,H.R. 1437 (117th)
Steven Horsford_profile.json,Empowering the U.S. Fire Administration Act,Nay,Yea,H.R. 7077 (117th)
Steven Horsford_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Steven Horsford_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Steven Horsford_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Steven Horsford_profile.json,Protecting Indian Tribes from Scams Act,Yea,Yea,H.R. 1762 (117th)
Steven Horsford_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Steven Horsford_profile.json,TRANSPLANT Act of 2021,Nay,Yea,H.R. 941 (117th)
Steven Horsford_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Steven Horsford_profile.json,Fraud and Scam Reduction Act,Nay,Yea,H.R. 1215 (117th)
Steven Horsford_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Yea,Yea,H.R. 172 (117th)
Steven Horsford_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Steven Horsford_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Yea,H.R. 1868 (117th)
Steven Horsford_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Steven Horsford_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Steven Horsford_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Steven Horsford_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 1085 (117th)
Steven Horsford_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Yea,Yea,H.R. 1651 (117th)
Steven Horsford_profile.json,PPP Extension Act of 2021,Yea,Yea,H.R. 1799 (117th)
Steven Horsford_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Steven Horsford_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Steven Horsford_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Steven Horsford_profile.json,TRANQ Research Act of 2023,Nay,Yea,H.R. 1734
Steven Horsford_profile.json,Securing a Strong Retirement Act of 2021,Yea,Yea,H.R. 2954 (117th)
Steven Horsford_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Steven Horsford_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Steven Horsford_profile.json,Modernizing Access to Our Public Land Act,Nay,Yea,H.R. 3113 (117th)
Steven Horsford_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Steven Horsford_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Steven Horsford_profile.json,"Consolidated Appropriations Act, 2022",Nay,Yea,H.R. 2471 (117th)
Steven Horsford_profile.json,"Consolidated Appropriations Act, 2022",Nay,Yea,H.R. 2471 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Steven Horsford_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Nay,Yea,H.R. 3539 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Nay,Yea,H.R. 735 (117th)
Steven Horsford_profile.json,Postal Service Reform Act of 2022,Yea,Yea,H.R. 3076 (117th)
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Steven Horsford_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Yea,Yea,H.R. 335 (117th)
Steven Horsford_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Steven Horsford_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Steven Horsford_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Steven Horsford_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Yea,Yea,H.R. 700 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Steven Palazzo_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Nay,Nay,H.R. 1437 (117th)
Steven Palazzo_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Steven Palazzo_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Steven Palazzo_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Steven Palazzo_profile.json,Protecting Indian Tribes from Scams Act,Nay,Yea,H.R. 1762 (117th)
Steven Palazzo_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Steven Palazzo_profile.json,TRANSPLANT Act of 2021,Yea,Yea,H.R. 941 (117th)
Steven Palazzo_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Steven Palazzo_profile.json,Fraud and Scam Reduction Act,Yea,Yea,H.R. 1215 (117th)
Steven Palazzo_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Yea,Yea,H.R. 172 (117th)
Steven Palazzo_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Steven Palazzo_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Nay,Nay,H.R. 1868 (117th)
Steven Palazzo_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Steven Palazzo_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Steven Palazzo_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Nay,Yea,H.R. 1085 (117th)
Steven Palazzo_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Yea,Yea,H.R. 1651 (117th)
Steven Palazzo_profile.json,PPP Extension Act of 2021,Yea,Yea,H.R. 1799 (117th)
Steven Palazzo_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Steven Palazzo_profile.json,American Rescue Plan Act of 2021,Nay,Nay,H.R. 1319 (117th)
Steven Palazzo_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Nay,Nay,H.R. 6833 (117th)
Steven Palazzo_profile.json,Securing a Strong Retirement Act of 2021,Nay,Yea,H.R. 2954 (117th)
Steven Palazzo_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Steven Palazzo_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Steven Palazzo_profile.json,Modernizing Access to Our Public Land Act,Yea,Yea,H.R. 3113 (117th)
Steven Palazzo_profile.json,American Rescue Plan Act of 2021,Yea,Nay,H.R. 1319 (117th)
Steven Palazzo_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Steven Palazzo_profile.json,"Consolidated Appropriations Act, 2022",Yea,Nay,H.R. 2471 (117th)
Steven Palazzo_profile.json,"Consolidated Appropriations Act, 2022",Nay,Yea,H.R. 2471 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Steven Palazzo_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Nay,Not Voting,H.R. 3539 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Not Voting,Not Voting,H.R. 735 (117th)
Steven Palazzo_profile.json,Postal Service Reform Act of 2022,Nay,Nay,H.R. 3076 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Steven Palazzo_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Yea,Yea,H.R. 335 (117th)
Steven Palazzo_profile.json,Congressional Budget Justification Transparency Act of 2021,Nay,Yea,H.R. 22 (117th)
Steven Palazzo_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Nay,Yea,H.R. 5577 (117th)
Summer Lee_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Nay,Nay,H.R. 4665
Summer Lee_profile.json,Protecting Hunting Heritage and Education Act,Yea,Yea,H.R. 5110
Summer Lee_profile.json,"Consolidated Appropriations Act, 2024",Nay,Nay,H.R. 4366
Summer Lee_profile.json,National Defense Authorization Act for Fiscal Year 2024,Nay,Nay,H.R. 2670
Summer Lee_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Summer Lee_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Nay,Yea,H.R. 3672
Summer Lee_profile.json,Fiscal Responsibility Act of 2023,No,No,H.R. 3746
Summer Lee_profile.json,TRANQ Research Act of 2023,Nay,Yea,H.R. 1734
Summer Lee_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Summer Lee_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Susan Wild_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Susan Wild_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Yea,Yea,H.R. 700 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Susan Wild_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Nay,Yea,H.R. 1437 (117th)
Susan Wild_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Susan Wild_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Susan Wild_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Susan Wild_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Susan Wild_profile.json,Protecting Indian Tribes from Scams Act,Yea,Yea,H.R. 1762 (117th)
Susan Wild_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Susan Wild_profile.json,TRANSPLANT Act of 2021,Yea,Yea,H.R. 941 (117th)
Susan Wild_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Susan Wild_profile.json,Fraud and Scam Reduction Act,Yea,Yea,H.R. 1215 (117th)
Susan Wild_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Nay,Yea,H.R. 172 (117th)
Susan Wild_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Susan Wild_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Susan Wild_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Susan Wild_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Susan Wild_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Susan Wild_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 1085 (117th)
Susan Wild_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Yea,Yea,H.R. 1651 (117th)
Susan Wild_profile.json,PPP Extension Act of 2021,Yea,Yea,H.R. 1799 (117th)
Susan Wild_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Susan Wild_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Susan Wild_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Susan Wild_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Susan Wild_profile.json,Securing a Strong Retirement Act of 2021,Yea,Yea,H.R. 2954 (117th)
Susan Wild_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Susan Wild_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Susan Wild_profile.json,Modernizing Access to Our Public Land Act,Yea,Yea,H.R. 3113 (117th)
Susan Wild_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Susan Wild_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Susan Wild_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Susan Wild_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Susan Wild_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Susan Wild_profile.json,Postal Service Reform Act of 2022,Yea,Yea,H.R. 3076 (117th)
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Susan Wild_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Yea,Yea,H.R. 335 (117th)
Susan Wild_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Susan Wild_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Susan Wild_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Susan Wild_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Susie Lee_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Nay,Yea,H.R. 91 (117th)
Susie Lee_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Yea,Yea,H.R. 700 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Nay,Yea,H.R. 5900 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Susie Lee_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 1437 (117th)
Susie Lee_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Susie Lee_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Yea,Yea,H.R. 935 (117th)
Susie Lee_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Susie Lee_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Susie Lee_profile.json,Protecting Indian Tribes from Scams Act,Nay,Yea,H.R. 1762 (117th)
Susie Lee_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Susie Lee_profile.json,TRANSPLANT Act of 2021,Nay,Yea,H.R. 941 (117th)
Susie Lee_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Susie Lee_profile.json,Fraud and Scam Reduction Act,Yea,Yea,H.R. 1215 (117th)
Susie Lee_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Yea,Yea,H.R. 172 (117th)
Susie Lee_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Susie Lee_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Susie Lee_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Susie Lee_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Susie Lee_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Susie Lee_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 1085 (117th)
Susie Lee_profile.json,COVID-19 Bankruptcy Relief Extension Act of 2021,Yea,Yea,H.R. 1651 (117th)
Susie Lee_profile.json,PPP Extension Act of 2021,Yea,Yea,H.R. 1799 (117th)
Susie Lee_profile.json,Data Mapping to Save Moms\u2019 Lives Act,Yea,Yea,H.R. 1218 (117th)
Susie Lee_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Susie Lee_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Susie Lee_profile.json,TRANQ Research Act of 2023,Yea,Yea,H.R. 1734
Susie Lee_profile.json,Securing a Strong Retirement Act of 2021,Yea,Yea,H.R. 2954 (117th)
Susie Lee_profile.json,Homicide Victims\u2019 Families\u2019 Rights Act of 2021,Yea,Yea,H.R. 3359 (117th)
Susie Lee_profile.json,Save the Liberty Theatre Act of 2021,Yea,Yea,H.R. 3197 (117th)
Susie Lee_profile.json,Modernizing Access to Our Public Land Act,Yea,Yea,H.R. 3113 (117th)
Susie Lee_profile.json,American Rescue Plan Act of 2021,Yea,Yea,H.R. 1319 (117th)
Susie Lee_profile.json,PRRADA,Yea,Yea,H.R. 1192 (117th)
Susie Lee_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Susie Lee_profile.json,"Consolidated Appropriations Act, 2022",Yea,Yea,H.R. 2471 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the Colonel Carlyle Smitty Harris Post Office.",Yea,Yea,H.R. 208 (117th)
Susie Lee_profile.json,Emmett Till Antilynching Act,Yea,Yea,H.R. 55 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the \u201cAtanasio Taitano Perez Post Office\u201d.",Yea,Yea,H.R. 3539 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the \u201cArturo L. Ibleto Post Office Building\u201d.",Yea,Yea,H.R. 735 (117th)
Susie Lee_profile.json,Postal Service Reform Act of 2022,Yea,Yea,H.R. 3076 (117th)
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the \u201cD. Edwina Stephens Post Office\u201d.",Yea,Yea,H.R. 2324 (117th)
Susie Lee_profile.json,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,Yea,Yea,H.R. 335 (117th)
Susie Lee_profile.json,Congressional Budget Justification Transparency Act of 2021,Yea,Yea,H.R. 22 (117th)
Susie Lee_profile.json,Wounded Warrior Access Act,Yea,Yea,H.R. 1226
Susie Lee_profile.json,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the \u201cJohn R. Lewis Post Office Building\u201d.",Yea,Yea,H.R. 5577 (117th)
Susie Lee_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 346
Suzan DelBene_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Suzan DelBene_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Nay,Yea,H.R. 92 (117th)
Suzan DelBene_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Suzan DelBene_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Yea,Yea,H.R. 1096
Suzan DelBene_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
